id, request_id, response_id, name, value
"3188","205",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3189","205",,"Connection","close"
"3190","205",,"Cache-Control","max-age=0"
"3191","205",,"Referer","http://bratrstvi.company.com/news.php?readmore=73"
"3192","205",,"Content-Type","application/x-www-form-urlencoded"
"3193","205",,"Content-Length","110"
"3194","205",,"Cookie","fusion_visited=yes"
"3195",,"205","Server","nginx"
"3196",,"205","Date","Sun, 07 Feb 2021 12:10:41 GMT"
"3197",,"205","Content-Type","text/html"
"3198",,"205","Content-Length","2372"
"3199",,"205","Connection","close"
"3200",,"205","X-Powered-By","PHP/4.4.8"
"3201",,"205","Location","news.php?readmore=73"
"3202","206",,"Host","bratrstvi.company.com"
"3203","206",,"Accept-Encoding","gzip, deflate"
"3204","206",,"Accept","*/*"
"3205","206",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3206","206",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3207","206",,"Connection","close"
"3208","206",,"Cache-Control","max-age=0"
"3209","206",,"Referer","http://bratrstvi.company.com/news.php?readmore=6"
"3210","206",,"Cookie","fusion_visited=yes"
"3211",,"206","Server","nginx"
"3212",,"206","Date","Sun, 07 Feb 2021 12:14:30 GMT"
"3213",,"206","Content-Type","text/html"
"3214",,"206","Connection","close"
"3215",,"206","X-Powered-By","PHP/4.4.8"
"3216",,"206","Content-Length","30107"
"3217","207",,"Host","bratrstvi.company.com"
"3218","207",,"Accept-Encoding","gzip, deflate"
"3219","207",,"Accept","*/*"
"3220","207",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3221","207",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3222","207",,"Connection","close"
"3223","207",,"Cache-Control","max-age=0"
"3224","207",,"Referer","http://bratrstvi.company.com/news.php?readmore=77"
"3225","207",,"Cookie","fusion_visited=yes"
"3226",,"207","Server","nginx"
"3227",,"207","Date","Sun, 07 Feb 2021 12:15:15 GMT"
"3228",,"207","Content-Type","text/html"
"3229",,"207","Connection","close"
"3230",,"207","X-Powered-By","PHP/4.4.8"
"3231",,"207","Content-Length","47538"
"3232","208",,"Host","bratrstvi.company.com"
"3233","208",,"Accept-Encoding","gzip, deflate"
"3234","208",,"Accept","*/*"
"3235","208",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3236","208",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3237","208",,"Connection","close"
"3238","208",,"Cache-Control","max-age=0"
"3239","208",,"Referer","http://bratrstvi.company.com/news.php?readmore=77"
"3240","208",,"Cookie","fusion_visited=yes"
"3241",,"208","Server","nginx"
"3242",,"208","Date","Sun, 07 Feb 2021 12:15:31 GMT"
"3243",,"208","Content-Type","text/html"
"3244",,"208","Connection","close"
"3245",,"208","X-Powered-By","PHP/4.4.8"
"3246",,"208","Content-Length","116910"
"3247","209",,"Host","bratrstvi.company.com"
"3248","209",,"Accept-Encoding","gzip, deflate"
"3249","209",,"Accept","*/*"
"3250","209",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3251","209",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3252","209",,"Connection","close"
"3253","209",,"Cache-Control","max-age=0"
"3254","209",,"Referer","http://bratrstvi.company.com/news.php?readmore=77"
"3255","209",,"Cookie","fusion_visited=yes"
"3256",,"209","Server","nginx"
"3257",,"209","Date","Sun, 07 Feb 2021 12:16:35 GMT"
"3258",,"209","Content-Type","text/html"
"3259",,"209","Connection","close"
"3260",,"209","X-Powered-By","PHP/4.4.8"
"3261",,"209","Content-Length","28659"
"3262","210",,"Host","bratrstvi.company.com"
"3263","210",,"Accept-Encoding","gzip, deflate"
"3264","210",,"Accept","*/*"
"3265","210",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3266","210",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3267","210",,"Connection","close"
"3268","210",,"Cache-Control","max-age=0"
"3269","210",,"Referer","http://bratrstvi.company.com/news.php?readmore=72"
"3270","210",,"Content-Type","application/x-www-form-urlencoded"
"3271","210",,"Content-Length","110"
"3272","210",,"Cookie","fusion_visited=yes"
"3273",,"210","Server","nginx"
"3274",,"210","Date","Sun, 07 Feb 2021 12:16:51 GMT"
"3275",,"210","Content-Type","text/html"
"3276",,"210","Content-Length","2373"
"3277",,"210","Connection","close"
"3278",,"210","X-Powered-By","PHP/4.4.8"
"3279",,"210","Location","news.php?readmore=72"
"3280","211",,"Host","bratrstvi.company.com"
"3281","211",,"Accept-Encoding","gzip, deflate"
"3282","211",,"Accept","*/*"
"3283","211",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3284","211",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3285","211",,"Connection","close"
"3286","211",,"Cache-Control","max-age=0"
"3287","211",,"Referer","http://bratrstvi.company.com/news.php?readmore=43"
"3288","211",,"Cookie","fusion_visited=yes"
"3289",,"211","Server","nginx"
"3290",,"211","Date","Sun, 07 Feb 2021 12:23:59 GMT"
"3291",,"211","Content-Type","text/html"
"3292",,"211","Connection","close"
"3293",,"211","X-Powered-By","PHP/4.4.8"
"3294",,"211","Content-Length","34697"
"3295","212",,"Host","bratrstvi.company.com"
"3296","212",,"Accept-Encoding","gzip, deflate"
"3297","212",,"Accept","*/*"
"3298","212",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3299","212",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3300","212",,"Connection","close"
"3301","212",,"Cache-Control","max-age=0"
"3302","212",,"Referer","http://bratrstvi.company.com/news.php?readmore=76"
"3303","212",,"Cookie","fusion_visited=yes"
"3304",,"212","Server","nginx"
"3305",,"212","Date","Sun, 07 Feb 2021 12:24:29 GMT"
"3306",,"212","Content-Type","text/html"
"3307",,"212","Connection","close"
"3308",,"212","X-Powered-By","PHP/4.4.8"
"3309",,"212","Content-Length","197432"
"3310","213",,"Host","bratrstvi.company.com"
"3311","213",,"Accept-Encoding","gzip, deflate"
"3312","213",,"Accept","*/*"
"3313","213",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3314","213",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3315","213",,"Connection","close"
"3316","213",,"Cache-Control","max-age=0"
"3317","213",,"Referer","http://bratrstvi.company.com/news.php?readmore=75"
"3318","213",,"Cookie","fusion_visited=yes"
"3319",,"213","Server","nginx"
"3320",,"213","Date","Sun, 07 Feb 2021 12:25:47 GMT"
"3321",,"213","Content-Type","text/html"
"3322",,"213","Connection","close"
"3323",,"213","X-Powered-By","PHP/4.4.8"
"3324",,"213","Content-Length","45830"
"3325","214",,"Host","bratrstvi.company.com"
"3326","214",,"Accept-Encoding","gzip, deflate"
"3327","214",,"Accept","*/*"
"3328","214",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3329","214",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3330","214",,"Connection","close"
"3331","214",,"Cache-Control","max-age=0"
"3332","214",,"Referer","http://bratrstvi.company.com/news.php?readmore=75"
"3333","214",,"Cookie","fusion_visited=yes"
"3334",,"214","Server","nginx"
"3335",,"214","Date","Sun, 07 Feb 2021 12:26:11 GMT"
"3336",,"214","Content-Type","text/html"
"3337",,"214","Connection","close"
"3338",,"214","X-Powered-By","PHP/4.4.8"
"3339",,"214","Content-Length","50767"
"3340","215",,"Host","bratrstvi.company.com"
"3341","215",,"Accept-Encoding","gzip, deflate"
"3342","215",,"Accept","*/*"
"3343","215",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3344","215",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3345","215",,"Connection","close"
"3346","215",,"Cache-Control","max-age=0"
"3347","215",,"Referer","http://bratrstvi.company.com/news.php?readmore=38"
"3348","215",,"Content-Type","application/x-www-form-urlencoded"
"3349","215",,"Content-Length","110"
"3350","215",,"Cookie","fusion_visited=yes"
"3351",,"215","Server","nginx"
"3352",,"215","Date","Sun, 07 Feb 2021 12:26:28 GMT"
"3353",,"215","Content-Type","text/html"
"3354",,"215","Content-Length","2316"
"3355",,"215","Connection","close"
"3356",,"215","X-Powered-By","PHP/4.4.8"
"3357",,"215","Location","news.php?readmore=38"
"3358","216",,"Host","bratrstvi.company.com"
"3359","216",,"Accept-Encoding","gzip, deflate"
"3360","216",,"Accept","*/*"
"3361","216",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3472","223",,"Cache-Control","max-age=0"
"3362","216",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3363","216",,"Connection","close"
"3364","216",,"Cache-Control","max-age=0"
"3365","216",,"Referer","http://bratrstvi.company.com/news.php?readmore=84&c_start=1150"
"3366","216",,"Cookie","fusion_visited=yes"
"3367",,"216","Server","nginx"
"3368",,"216","Date","Sun, 07 Feb 2021 12:29:50 GMT"
"3369",,"216","Content-Type","text/html"
"3370",,"216","Connection","close"
"3371",,"216","X-Powered-By","PHP/4.4.8"
"3372",,"216","Content-Length","48258"
"3373","217",,"Host","bratrstvi.company.com"
"3374","217",,"Accept-Encoding","gzip, deflate"
"3375","217",,"Accept","*/*"
"3376","217",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3377","217",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3378","217",,"Connection","close"
"3379","217",,"Cache-Control","max-age=0"
"3380","217",,"Referer","http://bratrstvi.company.com/news.php?readmore=75"
"3381","217",,"Cookie","fusion_visited=yes"
"3382",,"217","Server","nginx"
"3383",,"217","Date","Sun, 07 Feb 2021 12:30:22 GMT"
"3384",,"217","Content-Type","text/html"
"3385",,"217","Connection","close"
"3386",,"217","X-Powered-By","PHP/4.4.8"
"3387",,"217","Content-Length","48658"
"3388","218",,"Host","bratrstvi.company.com"
"3389","218",,"Accept-Encoding","gzip, deflate"
"3390","218",,"Accept","*/*"
"3391","218",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3392","218",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3393","218",,"Connection","close"
"3394","218",,"Cache-Control","max-age=0"
"3395","218",,"Referer","http://bratrstvi.company.com/news.php?readmore=74"
"3396","218",,"Cookie","fusion_visited=yes"
"3397",,"218","Server","nginx"
"3398",,"218","Date","Sun, 07 Feb 2021 12:30:41 GMT"
"3399",,"218","Content-Type","text/html"
"3400",,"218","Connection","close"
"3401",,"218","X-Powered-By","PHP/4.4.8"
"3402",,"218","Content-Length","35453"
"3403","219",,"Host","bratrstvi.company.com"
"3404","219",,"Accept-Encoding","gzip, deflate"
"3405","219",,"Accept","*/*"
"3406","219",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3519","226",,"Connection","close"
"3407","219",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3408","219",,"Connection","close"
"3409","219",,"Cache-Control","max-age=0"
"3410","219",,"Referer","http://bratrstvi.company.com/news.php?readmore=74"
"3411","219",,"Cookie","fusion_visited=yes"
"3412",,"219","Server","nginx"
"3413",,"219","Date","Sun, 07 Feb 2021 12:30:58 GMT"
"3414",,"219","Content-Type","text/html"
"3415",,"219","Connection","close"
"3416",,"219","X-Powered-By","PHP/4.4.8"
"3417",,"219","Content-Length","33507"
"3418","220",,"Host","bratrstvi.company.com"
"3419","220",,"Accept-Encoding","gzip, deflate"
"3420","220",,"Accept","*/*"
"3421","220",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3422","220",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3423","220",,"Connection","close"
"3424","220",,"Cache-Control","max-age=0"
"3425","220",,"Referer","http://bratrstvi.company.com/news.php?readmore=37"
"3426","220",,"Content-Type","application/x-www-form-urlencoded"
"3427","220",,"Content-Length","110"
"3428","220",,"Cookie","fusion_visited=yes"
"3429",,"220","Server","nginx"
"3430",,"220","Date","Sun, 07 Feb 2021 12:31:15 GMT"
"3431",,"220","Content-Type","text/html"
"3432",,"220","Content-Length","2305"
"3433",,"220","Connection","close"
"3434",,"220","X-Powered-By","PHP/4.4.8"
"3435",,"220","Location","news.php?readmore=37"
"3436","221",,"Host","bratrstvi.company.com"
"3437","221",,"Accept-Encoding","gzip, deflate"
"3438","221",,"Accept","*/*"
"3439","221",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3440","221",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3441","221",,"Connection","close"
"3442","221",,"Cache-Control","max-age=0"
"3443","221",,"Referer","http://bratrstvi.company.com/news.php?readmore=74"
"3444","221",,"Cookie","fusion_visited=yes"
"3445",,"221","Server","nginx"
"3446",,"221","Date","Sun, 07 Feb 2021 12:38:35 GMT"
"3447",,"221","Content-Type","text/html"
"3448",,"221","Connection","close"
"3449",,"221","X-Powered-By","PHP/4.4.8"
"3450",,"221","Content-Length","43060"
"3451","222",,"Host","bratrstvi.company.com"
"3452","222",,"Accept-Encoding","gzip, deflate"
"3453","222",,"Accept","*/*"
"3454","222",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3455","222",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3456","222",,"Connection","close"
"3457","222",,"Cache-Control","max-age=0"
"3458","222",,"Referer","http://bratrstvi.company.com/news.php?readmore=73"
"3459","222",,"Cookie","fusion_visited=yes"
"3460",,"222","Server","nginx"
"3461",,"222","Date","Sun, 07 Feb 2021 12:38:51 GMT"
"3462",,"222","Content-Type","text/html"
"3463",,"222","Connection","close"
"3464",,"222","X-Powered-By","PHP/4.4.8"
"3465",,"222","Content-Length","101184"
"3466","223",,"Host","bratrstvi.company.com"
"3467","223",,"Accept-Encoding","gzip, deflate"
"3468","223",,"Accept","*/*"
"3469","223",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3470","223",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3471","223",,"Connection","close"
"3473","223",,"Referer","http://bratrstvi.company.com/news.php?readmore=72"
"3474","223",,"Cookie","fusion_visited=yes"
"3475",,"223","Server","nginx"
"3476",,"223","Date","Sun, 07 Feb 2021 12:39:16 GMT"
"3477",,"223","Content-Type","text/html"
"3478",,"223","Connection","close"
"3479",,"223","X-Powered-By","PHP/4.4.8"
"3480",,"223","Content-Length","29113"
"3481","224",,"Host","bratrstvi.company.com"
"3482","224",,"Accept-Encoding","gzip, deflate"
"3483","224",,"Accept","*/*"
"3484","224",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3485","224",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3486","224",,"Connection","close"
"3487","224",,"Cache-Control","max-age=0"
"3488","224",,"Referer","http://bratrstvi.company.com/news.php?readmore=36"
"3489","224",,"Content-Type","application/x-www-form-urlencoded"
"3490","224",,"Content-Length","110"
"3491","224",,"Cookie","fusion_visited=yes"
"3492",,"224","Server","nginx"
"3493",,"224","Date","Sun, 07 Feb 2021 12:39:44 GMT"
"3494",,"224","Content-Type","text/html"
"3495",,"224","Content-Length","2309"
"3496",,"224","Connection","close"
"3497",,"224","X-Powered-By","PHP/4.4.8"
"3498",,"224","Location","news.php?readmore=36"
"3499","225",,"Host","bratrstvi.company.com"
"3500","225",,"Accept-Encoding","gzip, deflate"
"3501","225",,"Accept","*/*"
"3502","225",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3503","225",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3504","225",,"Connection","close"
"3505","225",,"Cache-Control","max-age=0"
"3506","225",,"Referer","http://bratrstvi.company.com/news.php?readmore=73"
"3507","225",,"Cookie","fusion_visited=yes"
"3508",,"225","Server","nginx"
"3509",,"225","Date","Sun, 07 Feb 2021 12:44:45 GMT"
"3510",,"225","Content-Type","text/html"
"3511",,"225","Connection","close"
"3512",,"225","X-Powered-By","PHP/4.4.8"
"3513",,"225","Content-Length","92858"
"3514","226",,"Host","bratrstvi.company.com"
"3515","226",,"Accept-Encoding","gzip, deflate"
"3516","226",,"Accept","*/*"
"3517","226",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3518","226",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3520","226",,"Cache-Control","max-age=0"
"3521","226",,"Referer","http://bratrstvi.company.com/news.php?readmore=72"
"3522","226",,"Cookie","fusion_visited=yes"
"3523",,"226","Server","nginx"
"3524",,"226","Date","Sun, 07 Feb 2021 12:45:09 GMT"
"3525",,"226","Content-Type","text/html"
"3526",,"226","Connection","close"
"3527",,"226","X-Powered-By","PHP/4.4.8"
"3528",,"226","Content-Length","28983"
"3529","227",,"Host","bratrstvi.company.com"
"3530","227",,"Accept-Encoding","gzip, deflate"
"3531","227",,"Accept","*/*"
"3532","227",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3533","227",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3534","227",,"Connection","close"
"3535","227",,"Cache-Control","max-age=0"
"3536","227",,"Referer","http://bratrstvi.company.com/news.php?readmore=38"
"3537","227",,"Cookie","fusion_visited=yes"
"3538",,"227","Server","nginx"
"3539",,"227","Date","Sun, 07 Feb 2021 12:45:25 GMT"
"3540",,"227","Content-Type","text/html"
"3541",,"227","Connection","close"
"3542",,"227","X-Powered-By","PHP/4.4.8"
"3543",,"227","Content-Length","30059"
"3544","228",,"Host","bratrstvi.company.com"
"3545","228",,"Accept-Encoding","gzip, deflate"
"3546","228",,"Accept","*/*"
"3547","228",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3548","228",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3549","228",,"Connection","close"
"3550","228",,"Cache-Control","max-age=0"
"3551","228",,"Referer","http://bratrstvi.company.com/news.php?readmore=35"
"3552","228",,"Content-Type","application/x-www-form-urlencoded"
"3553","228",,"Content-Length","110"
"3554","228",,"Cookie","fusion_visited=yes"
"3555",,"228","Server","nginx"
"3556",,"228","Date","Sun, 07 Feb 2021 12:45:41 GMT"
"3557",,"228","Content-Type","text/html"
"3558",,"228","Content-Length","2312"
"3559",,"228","Connection","close"
"3560",,"228","X-Powered-By","PHP/4.4.8"
"3561",,"228","Location","news.php?readmore=35"
"3562","229",,"Host","bratrstvi.company.com"
"3563","229",,"Accept-Encoding","gzip, deflate"
"3564","229",,"Accept","*/*"
"3565","229",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"3566","229",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"3567","229",,"Connection","close"
"3568","229",,"Cache-Control","max-age=0"
"3569","229",,"Referer","http://bratrstvi.company.com/news.php?readmore=72"
"3570","229",,"Cookie","fusion_visited=yes"
"3571",,"229","Server","nginx"
